row_id,order_id,year,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,total_sales
8166,CA-2012-168207,2012,11/2/2012,11/6/2012,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,35.856
8167,CA-2012-168207,2012,11/2/2012,11/6/2012,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,FUR-BO-10004357,Furniture,Bookcases,OSullivan Living Dimensions 3Shelf Bookcases,512.499,3,1537.497
8168,CA-2013-144148,2013,8/1/2013,8/6/2013,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,7,6041.896
8169,CA-2014-107174,2014,11/7/2014,11/14/2014,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,7,14258.02
8170,CA-2014-107174,2014,11/7/2014,11/14/2014,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back SwivelTilt Chairs,449.568,2,899.136
8171,CA-2014-107174,2014,11/7/2014,11/14/2014,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3,326.88
8172,CA-2013-146150,2013,2/14/2013,2/19/2013,Standard Class,FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,39212,South,OFF-AR-10002240,Office Supplies,Art,Panasonic KP150 Electric Pencil Sharpener,264.18,7,1849.26
8173,CA-2011-114125,2011,7/9/2011,7/13/2011,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,2.88,1,2.88
8174,CA-2011-114125,2011,7/9/2011,7/13/2011,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones LeatherLike Binders with DublLock Round Rings,41.904,6,251.424
8175,CA-2011-114125,2011,7/9/2011,7/13/2011,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,OFF-ST-10001505,Office Supplies,Storage,Perma STORALL Hanging File Box 13 18W x 12 14D x 10 12H,23.92,4,95.68
8176,CA-2013-114944,2013,1/30/2013,2/4/2013,Standard Class,HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,156.512,4,626.048
8177,CA-2013-135965,2013,9/23/2013,9/26/2013,First Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10035,East,OFF-ST-10002370,Office Supplies,Storage,Sortfiler Multipurpose Personal File Organizer Black,128.34,6,770.04
8178,CA-2014-149699,2014,12/23/2014,12/25/2014,First Class,CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5,2374.75
8179,CA-2013-166429,2013,9/3/2013,9/9/2013,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier  Printer,999.98,2,1999.96
8180,CA-2012-112767,2012,8/2/2012,8/6/2012,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,277.5,4,1110
8181,CA-2012-119879,2012,11/21/2012,11/25/2012,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10002958,Furniture,Tables,Bevis Oval Conference Table Walnut,1252.704,8,10021.632
8182,CA-2012-119879,2012,11/21/2012,11/25/2012,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002923,Technology,Phones,Logitech B530 USB Headset  headset  Full size Binaural,110.97,5,554.85
8183,CA-2014-155642,2014,5/19/2014,5/23/2014,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,67.824
8184,CA-2014-155642,2014,5/19/2014,5/23/2014,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10001918,Furniture,Furnishings,CLine Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1,1.892
8185,US-2014-101721,2014,7/24/2014,7/28/2014,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,63.312,3,189.936
8186,CA-2012-136728,2012,9/13/2012,9/17/2012,Second Class,AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10002621,Office Supplies,Envelopes,Staples,7.824,1,7.824
8187,CA-2012-136728,2012,9/13/2012,9/17/2012,Second Class,AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003817,Furniture,Chairs,Global Value Steno Chair Gray,170.072,4,680.288
8188,CA-2013-127194,2013,12/11/2013,12/17/2013,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000659,Office Supplies,Paper,Adams Phone Message Book Professional 400 Message Capacity 5 36 x 11,62.82,9,565.38
8189,CA-2012-140375,2012,10/2/2012,10/5/2012,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,58.32
8190,CA-2012-140375,2012,10/2/2012,10/5/2012,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,1,7.38
8191,US-2014-155866,2014,11/18/2014,11/22/2014,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,6,233.28
8192,US-2014-155866,2014,11/18/2014,11/22/2014,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004091,Furniture,Furnishings,Howard Miller 13 Diameter Goldtone Round Wall Clock,187.76,4,751.04
8193,CA-2012-141327,2012,11/30/2012,12/3/2012,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,6.048,7,42.336
8194,CA-2012-141327,2012,11/30/2012,12/3/2012,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.352,3,295.056
8195,CA-2012-141327,2012,11/30/2012,12/3/2012,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with ClampMount Base,335.744,2,671.488
8196,CA-2012-136700,2012,12/6/2012,12/11/2012,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,17.92
8197,CA-2014-102736,2014,9/6/2014,9/10/2014,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium  800 GB,89.568,4,358.272
8198,CA-2014-102736,2014,9/6/2014,9/10/2014,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or WallMount Pencil Sharpener,71.96,5,359.8
8199,CA-2014-102736,2014,9/6/2014,9/10/2014,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,15.552,3,46.656
8200,CA-2014-125269,2014,4/25/2014,5/1/2014,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001628,Office Supplies,Binders,Acco Data Flex Cable Posts For Top  Bottom Load Binders 6 Capacity,10.43,5,52.15
8201,CA-2014-125269,2014,4/25/2014,5/1/2014,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,72.784
8202,CA-2012-114811,2012,11/8/2012,11/8/2012,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,335.75
8203,CA-2012-114811,2012,11/8/2012,11/8/2012,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,2,1099.96
8204,CA-2012-114811,2012,11/8/2012,11/8/2012,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002240,Furniture,Furnishings,NuDell EZMount Plastic Wall Frames,11.82,3,35.46
8205,CA-2012-114811,2012,11/8/2012,11/8/2012,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,4,18575.2
8206,CA-2012-114811,2012,11/8/2012,11/8/2012,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,1155.528
8207,CA-2012-122266,2012,4/26/2012,4/30/2012,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,1,191.5155
8208,CA-2012-122266,2012,4/26/2012,4/30/2012,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,1,2.624
8209,CA-2012-141565,2012,9/20/2012,9/24/2012,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,8218.584
8210,CA-2012-141565,2012,9/20/2012,9/24/2012,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,OFF-ST-10001522,Office Supplies,Storage,Gould Plastics 18Pocket Panel Bin 34w x 514d x 2012h,294.368,4,1177.472
8211,CA-2014-128769,2014,9/8/2014,9/13/2014,Standard Class,DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2,163.136
8212,CA-2013-116337,2013,11/8/2013,11/13/2013,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,FUR-FU-10002030,Furniture,Furnishings,Executive Impressions 14 Contract Wall Clock with Quartz Movement,44.46,5,222.3
8213,CA-2013-116337,2013,11/8/2013,11/13/2013,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10001272,Office Supplies,Storage,Mini 1312 Capacity Data Binder Rack Pearl,314.088,3,942.264
8214,CA-2012-120845,2012,9/25/2012,10/2/2012,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001116,Office Supplies,Binders,Wilson Jones 1 Hanging DublLock Ring Binders,6.336,4,25.344
8215,CA-2012-120845,2012,9/25/2012,10/2/2012,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,10.48
8216,CA-2012-120845,2012,9/25/2012,10/2/2012,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones datawarehouse DRing Binders with DublLock,2.469,1,2.469
8217,CA-2012-120845,2012,9/25/2012,10/2/2012,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines  Labels,3.264,2,6.528
8218,CA-2011-120775,2011,10/3/2011,10/7/2011,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3,13.032
8219,CA-2011-120775,2011,10/3/2011,10/7/2011,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural WoodTone Poster Frame,31.776,3,95.328
8220,CA-2011-120775,2011,10/3/2011,10/7/2011,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-LA-10002271,Office Supplies,Labels,Smead AlphaZ ColorCoded Second Alphabetical Labels and Starter Set,4.928,2,9.856
8221,CA-2011-120775,2011,10/3/2011,10/7/2011,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,5.364
8222,CA-2011-120775,2011,10/3/2011,10/7/2011,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,4,60.288
8223,CA-2011-152905,2011,2/19/2011,2/25/2011,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,25.248
8224,CA-2013-104633,2013,6/13/2013,6/17/2013,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,OFF-PA-10000241,Office Supplies,Paper,IBM MultiPurpose Copy Paper 8 12 x 11 Case,185.88,6,1115.28
8225,CA-2013-104633,2013,6/13/2013,6/17/2013,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,25.92
8226,CA-2014-104136,2014,11/2/2014,11/5/2014,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,10,1897
8227,CA-2014-104136,2014,11/2/2014,11/5/2014,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,40.99
8228,CA-2013-123050,2013,4/5/2013,4/9/2013,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,FUR-FU-10000723,Furniture,Furnishings,Deflecto EconoMat Studded No Bevel Mat for Low Pile Carpeting,82.64,2,165.28
8229,CA-2013-123050,2013,4/5/2013,4/9/2013,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,OFF-ST-10003455,Office Supplies,Storage,Tenex File Box Personal Filing Tote with Lid Black,31.02,2,62.04
8230,CA-2013-123050,2013,4/5/2013,4/9/2013,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,269.91
8231,CA-2013-162355,2013,7/1/2013,7/3/2013,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,107.91
8232,CA-2013-162355,2013,7/1/2013,7/3/2013,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,FUR-BO-10004695,Furniture,Bookcases,OSullivan 2Door Barrister Bookcase in Odessa Pine,1266.86,7,8868.02
8233,CA-2011-158225,2011,9/22/2011,9/28/2011,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10000675,Office Supplies,Storage,File Shuttle II and HandiFile Black,169.45,5,847.25
8234,CA-2011-158225,2011,9/22/2011,9/28/2011,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,81.36
8235,CA-2014-102204,2014,5/2/2014,5/7/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,2,6.656
8236,CA-2014-102204,2014,5/2/2014,5/7/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,3733.048
8237,CA-2014-102204,2014,5/2/2014,5/7/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,14019.6
8238,CA-2014-103065,2014,10/21/2014,10/21/2014,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,9.536
8239,CA-2014-103065,2014,10/21/2014,10/21/2014,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10000380,Office Supplies,Paper,REDIFORM IncomingOutgoing Call Register 11 X 8 12 100 Messages,6.672,1,6.672
8240,CA-2014-103065,2014,10/21/2014,10/21/2014,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.448,2,8.896
8241,CA-2014-103065,2014,10/21/2014,10/21/2014,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame,43.936,4,175.744
8242,CA-2011-109855,2011,9/1/2011,9/5/2011,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2,47.488
8243,CA-2011-109855,2011,9/1/2011,9/5/2011,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357,3,1071
8244,CA-2011-109897,2011,8/12/2011,8/16/2011,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336,8,6450.688
8245,CA-2011-109897,2011,8/12/2011,8/16/2011,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10002878,Furniture,Furnishings,Seth Thomas 14 DayDate Wall Clock,85.44,3,256.32
8246,US-2011-143581,2011,8/19/2011,8/23/2011,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving,344.91,3,1034.73
8247,CA-2012-129217,2012,5/10/2012,5/10/2012,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,354.85
8248,CA-2012-129217,2012,5/10/2012,5/10/2012,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS MultiSize Manual Pencil Sharpener,36.784,2,73.568
